% drifting stream generated from medium.arff
% seed: 5
% length: 2000
% sudden drift begins at instance 1000 (0-based; the 1001st @data row)
% pre-drift class weights: 6=0.4488, 5=0.2975, 7=0.1797, 8=0.0357, 4=0.0333, 3=0.0041, 9=0.0010
% post-drift class weights: 6=0.1849, 5=0.2790, 7=0.4619, 8=0.0357, 4=0.0333, 3=0.0041, 9=0.0010
% post-drift label map: 6->5, 5->6, 7->8, 8->7, 4->4, 3->3, 9->9
% pre-drift realized counts: {'3': 6, '4': 33, '5': 289, '6': 448, '7': 183, '8': 40, '9': 1}
% post-drift realized counts: {'3': 1, '4': 27, '5': 171, '6': 298, '7': 35, '8': 466, '9': 2}
% jitter is gaussian noise at --jitter * feature std; class values match the source file
@relation medium_stream
@attribute A1 NUMERIC
@attribute A2 NUMERIC
@attribute A3 NUMERIC
@attribute A4 NUMERIC
@attribute A5 NUMERIC
@attribute A6 NUMERIC
@attribute A7 NUMERIC
@attribute A8 NUMERIC
@attribute A9 NUMERIC
@attribute A10 NUMERIC
@attribute A11 NUMERIC
@attribute class NUMERIC
@data
6.24699,0.427357,0.321116,8.56293,0.041727,19.0502,104.376,0.99177,3.27059,0.339263,12.9604,7
8.32322,0.493162,0.231569,6.28029,0.0338295,6.8844,156.346,0.993656,3.06273,0.48034,11.2391,5
6.28976,0.266015,0.452111,11.0358,0.0538547,45.1715,173.97,0.99718,3.18096,0.673407,9.44625,5
7.8234,0.264772,0.269559,1.57715,0.0331133,24.2899,122.801,0.99089,2.97957,0.519022,11.8782,6
7.411,0.25609,0.299249,8.26782,0.0485759,37.4626,155.304,0.996301,3.13308,0.474439,8.83931,6
6.89973,0.160353,0.375617,1.67222,0.0323796,35.7683,92.3977,0.989274,2.91977,0.587946,12.044,6
7.71302,0.261785,0.513075,2.4754,0.0437099,26.2801,159.763,0.991125,3.01965,0.497996,11.1535,6
7.49629,0.285868,0.258503,14.3838,0.0690853,47.2581,173.295,0.998367,3.04799,0.490851,9.22577,4
7.13422,0.24874,0.316706,9.91123,0.0414011,66.778,271.064,0.997126,3.16906,0.511462,9.07176,6
6.66043,0.253883,0.294289,14.3609,0.0498811,40.3952,180.98,0.997689,3.02938,0.498868,9.04144,6
7.02937,0.173122,0.427366,1.16728,0.0773442,18.9433,69.0537,0.990827,3.32451,0.623298,11.3253,6
6.77283,0.366675,0.281371,4.05758,0.0294016,28.4025,79.0219,0.989904,3.23531,0.471394,12.3953,7
5.90292,0.391799,0.316292,5.47103,0.0343255,50.3327,125.208,0.991877,3.51692,0.578741,12.5505,7
5.25203,0.284816,0.294666,5.15243,0.0352799,65.3966,139.345,0.989438,3.1792,0.343727,12.3907,8
7.78869,0.28146,0.343065,1.66942,0.0272373,31.4138,115.251,0.989985,3.00379,0.376992,12.0663,7
9.77946,0.254651,0.741577,9.81102,0.0556773,37.1132,228.389,0.997635,3.0503,0.438214,9.99879,4
5.92675,0.318092,0.188327,14.912,0.0427576,39.1996,117.607,0.996854,3.15226,0.442953,10.3821,5
7.36797,0.288835,0.402994,11.7171,0.0314932,13.0689,93.8452,0.996299,3.01658,0.465406,10.8089,4
5.71098,0.321819,0.304564,2.36984,0.0490675,25.6839,152.464,0.990569,3.43144,0.724631,12.1215,7
5.84642,0.315663,0.306986,2.63134,0.0504565,25.218,156.618,0.990482,3.44225,0.728808,12.3072,7
7.47848,0.328265,0.26101,1.65441,0.0483079,38.3538,175.201,0.993274,3.03434,0.515849,9.29781,5
6.78609,0.264171,0.317018,6.80536,0.0424371,37.3124,119.597,0.993757,3.25595,0.522372,10.7937,6
6.5789,0.258046,0.426571,11.2604,0.0485692,77.9974,231.864,0.996401,3.23488,0.53053,9.52797,6
7.71675,0.33921,0.290839,8.21258,0.047759,25.7108,188.307,0.995303,2.96061,0.474967,10.8245,5
6.6518,0.166137,0.214242,6.63445,0.0570137,43.499,156.408,0.994091,3.14218,0.52092,10.6957,6
6.17603,0.195695,0.328301,2.83674,0.0499169,16.4588,124.344,0.993742,3.17171,0.558711,9.43803,6
7.19839,0.167904,0.401063,1.83007,0.049651,24.7665,129.676,0.992188,3.18969,0.49725,10.8736,5
7.62598,0.174535,0.262979,4.36061,0.0506373,21.1781,97.5798,0.994176,3.06939,0.46463,9.52608,6
6.87339,0.397608,0.386356,8.76432,0.0537743,35.1807,149.363,0.995913,3.15752,0.492588,9.18602,5
7.71728,0.304203,0.364077,4.14337,0.0276565,15.5625,86.2363,0.991594,3.123,0.482415,11.9759,5
7.45051,0.201599,0.306803,14.2556,0.0449834,40.2661,192.3,0.998445,3.09321,0.497213,9.17781,6
8.29125,0.258633,0.415712,9.13529,0.0424257,42.4126,163.731,0.994787,3.09701,0.373232,12.0261,7
6.89972,0.277084,0.27844,12.4799,0.0414032,52.9052,139.985,0.995194,3.01978,0.562145,10.3706,6
7.0955,0.203476,0.287719,1.08758,0.0350942,45.2035,142.554,0.9933,3.12127,0.321679,9.83193,6
6.47431,0.158633,0.444742,1.13544,0.0521666,40.3614,123.952,0.990574,3.10986,0.747862,11.3081,7
7.60047,0.171322,0.713592,11.7929,0.0386653,53.9111,149.167,0.998297,3.04266,0.451526,8.79395,5
6.83605,0.255613,0.266541,4.0295,0.0309191,20.6,81.2976,0.990965,3.12045,0.386041,11.5335,6
7.24491,0.391788,0.636335,11.0756,0.0444954,55.6211,153.515,0.997212,3.08831,0.441647,8.7535,6
7.26251,0.309195,0.684297,10.3245,0.0416162,58.8764,158.806,0.997497,3.06497,0.448996,8.65027,5
6.26864,0.2719,0.385791,0.601753,0.0502935,6.60916,139.525,0.992479,3.43931,0.506841,10.4497,7
5.72588,0.219956,0.317983,2.17124,0.0342548,36.9588,109.69,0.989344,3.2554,0.587846,12.3261,6
4.93435,0.294489,0.534821,5.24724,0.034699,54.8902,157.474,0.989893,3.25801,0.337983,12.9314,8
6.42862,0.285041,0.332729,3.31727,0.0407837,29.95,120.052,0.990955,3.27825,0.477696,12.0199,7
8.51219,0.237642,0.317316,1.41513,0.0483663,58.7911,111.509,0.991642,3.08845,0.551804,10.969,6
6.27833,0.377712,0.368886,1.44071,0.0249326,11.4262,74.2973,0.988569,2.94928,0.389738,12.2944,6
7.91195,0.165994,0.31206,1.62689,0.0539566,47.342,149.348,0.99486,3.28847,0.747315,9.58652,6
6.7912,0.182271,0.275151,9.45868,0.0376187,28.5319,112.598,0.993953,3.1124,0.449032,10.9529,7
6.77742,0.212451,0.550967,14.5911,0.0529863,34.4552,157.533,0.997958,2.92399,0.443467,9.10503,5
6.32708,0.120714,0.415405,1.35149,0.0442732,62.5452,144.197,0.990416,3.12147,0.721153,11.1914,7
6.38164,0.306691,0.376755,2.54295,0.0359543,17.8808,99.5018,0.991322,3.16899,0.349138,11.1082,7
8.71264,0.27264,0.448964,5.94166,0.0212689,14.4103,51.3231,0.993267,3.00579,0.32694,11.0539,7
6.84611,0.702107,0.24833,3.5047,0.0489068,10.354,57.6318,0.995763,3.36209,0.525844,9.4591,4
8.48071,0.239799,0.398709,10.3135,0.0430851,19.5281,139.735,0.997474,3.1982,0.54143,10.0625,6
6.67554,0.329275,0.496715,1.70223,0.169041,19.8923,93.1142,0.991405,3.10463,0.503861,11.424,6
6.6359,0.160839,0.303233,1.72819,0.0349177,14.2285,77.889,0.991848,3.37506,0.428139,11.1273,6
8.05447,0.23605,0.266979,1.48574,0.0298389,36.6624,133.98,0.993304,3.44542,0.516354,10.4416,7
3.86991,0.230227,0.397839,4.33688,0.0289255,29.915,120.003,0.988758,3.56705,0.357879,12.737,8
6.505,0.212719,0.348936,5.50479,0.0438226,46.0001,195.975,0.993958,3.24259,0.502538,10.2041,6
6.03475,0.280176,0.266828,4.62446,0.0310159,55.7586,139.274,0.990463,3.15977,0.434429,12.4997,8
6.57877,0.176218,0.345163,2.26889,0.0290632,31.9337,78.9602,0.991201,3.21529,0.724128,11.4218,6
8.2126,0.402645,0.476144,13.568,0.042121,58.3324,170.472,0.998355,3.11462,0.519232,9.37728,5
5.30167,0.582468,0.0688254,6.8356,0.0429849,34.255,147.246,0.994813,3.32434,0.566754,9.72413,5
6.11089,0.32538,0.335456,10.9086,0.0355281,27.2952,100.741,0.995109,3.33588,0.518868,10.1395,6
6.04722,0.370342,0.382482,3.46189,0.0253889,20.7246,127.071,0.991025,3.37727,0.37917,11.3128,7
6.62948,0.275431,0.405789,1.22158,0.0522172,15.9259,141.226,0.995099,3.42622,0.466321,9.96179,6
6.60599,0.205605,0.296501,9.84395,0.0419529,63.6906,172.154,0.994769,3.07069,0.495803,10.0917,6
7.46411,0.287485,0.326315,14.5411,0.0627695,31.5464,197.704,0.997867,3.00848,0.448713,9.2203,5
6.62682,0.385901,0.216104,3.55859,0.0365932,16.9832,99.307,0.990152,3.2438,0.540745,13.0005,7
7.17475,0.201791,0.605851,15.7678,0.0419303,15.0594,102.923,0.998335,3.06307,0.36841,9.21076,6
7.34241,0.357835,0.327021,0.901144,0.0241236,27.4426,54.6471,0.99146,3.20108,0.326225,11.1514,6
7.28495,0.397504,0.278089,6.11437,0.0380455,24.5317,97.9109,0.99139,3.15837,0.58249,12.5831,7
8.59169,0.224732,0.402076,4.31665,0.0342227,16.6587,105.254,0.994504,3.14837,0.53679,9.73078,5
7.1526,0.228278,0.397376,2.17195,0.0341934,30.159,103.266,0.991181,3.25807,0.545023,12.2136,7
6.51693,0.185708,0.265808,1.09757,0.0408787,40.2241,139.328,0.994111,3.33937,0.719268,9.52954,6
5.61217,0.258752,0.00395306,10.7985,0.037725,13.4456,115.305,0.993137,3.44415,0.456409,12.4045,6
7.30671,0.183207,0.269986,13.6834,0.0576338,45.347,155.464,0.998254,2.93623,0.409672,8.69604,8
7.89597,0.369694,0.308206,2.87312,0.0359341,5.57106,25.6851,0.991142,3.20022,0.36186,11.9362,6
5.96464,0.191483,0.28276,1.2364,0.0476734,66.5847,149.931,0.991534,3.53886,0.59781,11.129,7
6.95243,0.281666,0.368292,9.378,0.0368275,15.748,78.9498,0.994793,3.04164,0.540423,11.1028,5
6.44924,0.241212,0.382194,0.957769,0.0266304,31.5605,90.6951,0.989025,3.24028,0.357724,12.3248,6
7.26174,0.178616,0.287087,1.14807,0.0447908,12.4644,144.821,0.991819,3.21456,0.477574,11.3626,7
5.76183,0.370029,0.494251,0.809974,0.127218,63.1486,180.939,0.991926,3.10023,0.443273,9.71038,5
6.49349,0.299854,0.312611,3.0008,0.0354977,38.4724,90.2109,0.990487,3.15353,0.58687,11.9938,6
6.20959,0.316958,0.152046,6.92514,0.0453053,29.3596,136.286,0.994672,3.17468,0.476748,9.63062,6
6.7388,0.184217,0.390527,1.35307,0.0376578,34.1389,108.975,0.99193,3.32952,0.592125,11.1615,7
7.1118,0.286732,0.491817,1.19524,0.0286811,32.6203,97.4081,0.989468,3.08709,0.331206,12.2185,6
5.83613,0.28273,0.342198,4.15651,0.0326146,38.8358,102.663,0.98963,3.38473,0.385412,12.8059,7
6.92607,0.296427,0.308015,10.9843,0.0374761,3.98656,27.0212,0.991907,3.07753,0.319728,12.6584,6
5.89149,0.197205,0.232926,1.48245,0.0367575,38.3898,94.7188,0.990071,3.36202,0.49134,11.8965,6
6.76831,0.234975,0.337082,5.47055,0.0377971,28.9621,104.394,0.991988,3.23495,0.46159,11.8181,6
6.54393,0.245643,0.31886,5.42677,0.0373036,16.1357,68.4599,0.991667,2.95349,0.516279,11.0544,6
6.93908,0.326594,0.220618,1.23276,0.0542095,36.8865,148.581,0.992837,3.12204,0.448697,9.2804,6
9.06514,0.31068,0.47851,6.76369,0.0434789,11.3173,71.3694,0.993451,2.90019,0.377541,11.5297,5
5.53605,0.288619,0.26072,0.634051,0.034123,40.192,102.217,0.99166,3.47261,0.560472,10.599,6
6.60373,0.309889,0.234248,1.6791,0.0609497,41.2592,209.799,0.995025,3.58942,0.512975,9.23458,5
7.09091,0.292402,0.305311,15.6944,0.0353824,57.1677,201.696,0.999352,3.30339,0.672471,8.95109,5
6.38686,0.24727,0.491439,5.80577,0.0538205,24.7942,119.669,0.994027,3.00904,0.980452,10.4042,6
6.93158,0.207197,0.285613,1.45102,0.0490301,36.3713,160.626,0.993498,3.19629,0.418579,9.11569,6
8.34638,0.242216,0.262654,2.67519,0.0311549,20.7518,160.561,0.991399,2.97722,0.674562,11.978,6
6.47695,0.246784,0.329678,7.91582,0.0373984,46.9029,203.23,0.995927,3.45567,0.536662,9.608,7
9.09175,0.333204,0.380613,1.72765,0.0624016,50.5849,346.676,0.99575,3.10814,0.710712,9.51716,5
8.50959,0.314755,0.352207,14.4736,0.0398108,46.8528,190.494,0.998317,3.07224,0.309546,9.99314,6
6.03807,0.289896,0.242495,3.94497,0.0380823,13.4158,91.2774,0.989301,2.95427,0.702341,13.1419,6
6.25733,0.254048,0.243583,8.16316,0.0564268,43.796,165.625,0.995953,3.24935,0.406565,9.05575,5
6.07559,0.401452,0.182334,9.07827,0.0511029,28.4786,258.485,0.996268,3.18442,0.503802,8.74536,5
6.65295,0.222089,0.289605,14.0103,0.0467608,39.4469,119.355,0.998313,3.06192,0.502431,9.12173,6
6.23426,0.270987,0.168503,1.54677,0.0289641,20.0017,111.775,0.99181,3.41467,0.498457,9.952,5
5.12081,0.159399,0.328589,0.705975,0.0279776,26.8049,76.1302,0.99177,3.24172,0.514691,10.1656,6
7.54606,0.195804,0.477053,17.3789,0.0522859,49.9781,186.079,0.999557,3.09429,0.618558,9.25275,5
6.25539,0.266459,0.506959,7.86463,0.0487997,33.6934,199.345,0.995696,3.15186,0.537279,9.54091,4
6.4383,0.182936,0.416833,14.2986,0.0379124,45.923,129.466,0.99677,3.28864,0.721536,10.289,7
6.80916,0.177046,0.322229,7.51669,0.046274,19.3112,108.239,0.995126,3.41122,0.437983,10.3836,6
6.15524,0.336964,0.307654,11.0868,0.0464587,28.0973,238.945,0.998219,3.1786,0.49212,8.62751,5
6.92082,0.186536,0.311642,7.30587,0.0409677,30.9748,131.655,0.994586,3.40114,0.388719,10.5236,6
5.69972,0.333891,0.323542,1.54455,0.0436042,27.5216,91.0265,0.989798,3.30836,0.485952,12.2974,6
7.06506,0.370101,0.396062,1.95121,0.0327139,27.8334,116.476,0.989576,3.20381,0.442469,13.5735,7
6.69379,0.284814,0.28078,2.8877,0.0113145,37.1303,97.5088,0.990717,3.25136,0.38242,11.7732,7
6.52256,0.229824,0.255026,16.5476,0.0497151,43.7528,137.71,1.00019,3.30352,0.369539,8.91132,5
7.10394,0.281308,0.444814,1.91348,0.0331539,31.7977,107.317,0.990622,3.25608,0.482096,12.232,7
8.35358,0.283407,0.292175,0.961642,0.0300374,2.78348,55.3628,0.990783,2.92081,0.313197,11.5147,4
6.38223,0.319742,0.497804,10.8857,0.0471194,56.6631,206.265,0.996978,3.08042,0.600186,9.39895,5
6.48268,0.242172,0.231323,1.66429,0.0448458,15.9337,59.6325,0.992864,3.17524,0.380824,9.81488,5
6.96684,0.388849,0.370121,9.14384,0.0516023,38.2689,146.55,0.995983,3.15432,0.4986,9.25366,5
7.07577,0.448822,0.343303,20.0241,0.0390157,12.1929,74.4962,0.997597,3.07678,0.374691,11.0245,6
4.52929,0.191147,0.211772,1.3056,0.0333388,89.9162,158.835,0.993302,3.32758,0.419984,7.93854,5
7.20151,0.514366,0.254203,10.0287,0.091515,33.6349,196.918,0.997873,3.39828,0.475636,9.03933,5
6.15964,0.202636,0.171917,1.43654,0.0493798,45.1775,129.01,0.991181,3.29651,0.42445,11.586,6
6.52132,0.36705,0.233564,2.02732,0.0652337,24.5495,118.732,0.994306,3.31767,0.542534,9.48661,5
6.32864,0.27171,0.172088,7.9643,0.0436723,59.3178,195.178,0.995691,3.2124,0.47057,9.43102,5
6.65203,0.205881,0.364943,2.52688,0.0336823,35.195,89.7289,0.991431,3.25353,0.490726,11.0943,7
7.94572,0.179658,0.49279,5.09295,0.0497853,35.3439,155.116,0.995362,3.18235,0.480593,10.6411,6
8.514,0.154131,0.49373,1.55688,0.032052,16.3983,120.677,0.993463,3.0243,0.406551,10.3481,6
6.86908,0.273941,0.279476,7.48355,0.038052,26.1517,92.6344,0.991604,3.23253,0.325473,12.4318,6
7.06768,0.0915435,0.300902,6.14953,0.0320143,24.147,130.799,0.992944,2.99075,0.395871,10.8928,6
8.28868,0.360653,0.570925,15.029,0.0531286,34.3105,254.607,0.999959,2.92492,0.638147,8.67919,5
5.8313,0.322118,0.198741,2.40242,0.0257314,17.1049,122.629,0.989604,3.36141,0.784216,13.9364,7
7.18453,0.263251,0.373799,5.09271,0.0268662,25.462,113.126,0.991795,3.14113,0.847382,12.6608,5
6.6365,0.252062,0.232333,6.81743,0.037497,61.4682,220.659,0.995072,3.12599,0.343553,9.44903,5
6.39615,0.319944,0.225659,16.1884,0.0534012,36.2128,174.242,0.998665,3.2654,0.538298,9.12603,5
6.80288,0.218818,0.315756,1.39153,0.0546945,32.4373,114.532,0.992933,3.38777,0.772422,10.6845,6
7.3446,0.206854,0.297674,10.9505,0.0373077,17.1115,113.793,0.997066,3.39625,0.490722,9.62478,6
6.23889,0.294628,0.214228,1.03237,0.0322917,30.2593,113.274,0.989002,2.96161,0.421483,12.1697,6
6.98334,0.261727,0.48809,1.52571,0.0580728,38.6633,164.675,0.996615,3.64553,0.522097,9.43229,4
7.34761,0.255217,0.360753,2.24481,0.0497725,31.8188,102.288,0.992183,3.18831,0.438355,10.8659,6
6.70667,0.186325,0.381769,0.682792,0.0344544,13.2398,68.5943,0.98894,3.30451,0.377415,12.9653,7
8.95172,0.266803,0.356881,4.8332,0.0265437,26.4038,92.1508,0.993296,3.04059,0.404738,11.2972,6
7.73183,0.438907,0.373027,10.228,0.168287,22.4274,208.744,0.997657,3.0308,0.638171,9.56728,5
6.22146,0.117682,0.256882,5.70928,0.0464883,56.826,158.909,0.995018,3.51596,0.368663,10.5058,6
7.18792,0.27184,0.738459,12.7276,0.0373441,46.1695,154.808,0.997926,3.04238,0.446041,8.72616,5
5.18352,0.28309,0.294875,1.61074,0.0281679,18.0218,68.8272,0.991667,3.23508,0.546247,9.95389,6
7.76997,0.293709,0.376732,0.940276,0.0513489,16.6635,96.0498,0.994116,3.32393,0.617976,9.88852,5
6.86248,0.256657,0.21929,7.76396,0.0462467,59.0564,211.491,0.996015,3.09542,0.469718,8.94752,5
6.45064,0.324299,0.243839,9.84722,0.0394265,28.8366,111.981,0.995629,3.28977,0.459296,10.1599,6
6.68302,0.254207,0.4899,8.11517,0.0466322,52.6841,188.024,0.995169,3.22286,0.398967,10.3406,6
6.02117,0.273495,0.526043,6.13671,0.0289576,37.2589,106.157,0.991521,3.26646,0.5083,11.8248,7
5.21409,0.362472,0.330905,0.827607,0.0296089,11.63,81.1586,0.990252,3.38207,0.385686,11.7303,6
7.39109,0.255514,0.353395,13.0037,0.0662175,53.1612,176.356,0.997591,3.00659,0.479339,8.93989,6
6.1796,0.194056,0.382069,6.55274,0.0342286,63.103,245.981,0.995172,3.06061,0.360814,9.34829,6
6.49017,0.313738,0.121978,11.3783,0.0344169,34.6178,165.802,0.997223,3.2286,0.328588,9.01275,5
6.85905,0.446922,0.284578,26.114,0.0311484,28.2753,119.742,1.00266,3.06553,0.43453,10.6437,6
6.81377,0.271487,0.275825,13.0804,0.0774108,50.2799,159.934,0.998168,3.03769,0.388146,8.62459,6
7.36987,0.230146,0.24531,1.06326,0.0495052,44.0968,140.225,0.993146,3.42306,0.539138,10.167,7
6.35864,0.589544,0.133246,5.702,0.0587997,14.8872,95.9917,0.995056,3.37637,0.353422,9.07598,4
6.50241,0.354852,0.282204,6.25736,0.0279036,11.6784,89.725,0.990581,3.17782,0.268734,12.7888,7
4.14481,0.208464,0.225299,5.28771,0.0394171,64.2266,154.948,0.996795,3.4182,0.443266,7.94734,3
6.78729,0.2585,0.442436,8.04115,0.0460914,50.9602,182.109,0.99596,3.2095,0.513082,9.32208,5
6.87591,0.283379,0.348011,7.89308,0.0447675,27.7453,123.305,0.992565,3.01432,0.375072,11.3295,6
6.00044,0.257053,0.490586,2.56189,0.0468125,58.1526,149.31,0.99296,3.08258,0.610487,9.75885,5
6.12317,0.274409,0.312944,0.982191,0.0350853,24.6558,112.771,0.989661,3.36072,0.391041,12.4802,6
6.39028,0.168199,0.312153,2.32767,0.0481237,40.8696,195.747,0.993574,3.51241,0.492115,9.67937,6
7.78771,0.188429,0.322832,7.34862,0.016383,47.6799,125.35,0.992827,2.98428,0.391428,11.1373,6
6.32063,0.31547,0.175282,17.0679,0.0608446,51.7729,191.538,0.999308,3.11817,0.470835,8.77532,6
5.35103,0.295036,0.198907,1.20282,0.0781901,49.2892,170.257,0.99426,3.27798,0.544211,8.70769,4
7.62206,0.201826,0.668673,13.1842,0.0422926,55.2431,160.364,0.998455,3.05196,0.404649,8.6846,5
7.42491,0.337113,0.25868,15.8402,0.0497992,66.8582,211.084,0.998842,3.06115,0.68248,9.53287,5
7.40418,0.185837,0.497328,6.6388,0.0368131,14.0791,112.139,0.993911,3.18637,0.3733,10.9646,7
6.71065,0.317762,0.301026,0.857806,0.0488445,21.8606,113.568,0.992762,3.24149,0.60401,10.1355,5
7.65154,0.16604,0.460384,0.717634,0.0364025,63.2701,144.141,0.991447,3.02241,0.405695,10.6993,6
7.05241,0.275984,0.277543,1.17916,0.0380757,11.1335,83.427,0.9919,3.18175,0.653885,11.1096,5
5.89925,0.288722,0.251771,1.63705,0.0326643,30.6023,117.601,0.987708,3.08524,0.436822,13.1529,6
7.37662,0.212483,0.268279,0.868167,0.0413258,26.9026,98.4944,0.99277,3.17606,0.331832,9.73265,6
6.30184,0.180475,0.225181,5.61172,0.0488445,44.8548,145.249,0.993966,3.07374,0.546978,10.0023,5
5.26004,0.150558,0.387926,0.814922,0.0278875,40.6132,102.375,0.991356,3.57932,0.589214,10.6201,6
6.89095,0.221514,0.321584,5.27023,0.039164,20.705,117.256,0.993188,3.15166,0.54794,11.3178,6
5.72581,0.273147,0.405561,0.91954,0.0764329,47.8658,129.842,0.991773,3.13308,0.436977,10.3276,6
6.68474,0.176822,0.239394,9.93338,0.0575092,64.1415,186.084,0.995028,3.11767,0.504456,10.6241,6
6.57553,0.397174,0.395481,11.9895,0.0579416,50.4873,220.321,0.998631,3.26249,0.512844,8.96989,6
6.90897,0.26007,0.377516,10.3893,0.0446916,33.1993,135.67,0.995042,3.05557,0.493181,10.2393,6
7.09826,0.395526,0.61424,11.191,0.0473876,66.9343,175.15,0.997508,3.15844,0.500972,8.82929,5
7.58228,0.303156,0.355749,1.67814,0.0854119,26.7253,179.434,0.994436,3.09321,0.495204,9.83768,5
7.19279,0.318705,0.41587,8.58874,0.0377107,45.6669,157.772,0.995441,3.19539,0.471136,10.3847,6
9.21058,0.703133,0.239917,6.60586,0.0432146,14.9576,95.4403,0.994791,2.87806,0.332036,9.99754,6
6.19481,0.182052,0.38787,1.81582,0.0284567,36.4084,116.798,0.992785,3.4722,0.536973,9.63453,6
7.12521,0.132697,0.294579,15.6051,0.0634876,55.8547,114.991,0.997467,3.15947,0.410806,9.72443,7
7.52829,0.22415,0.332651,2.1744,0.0434781,28.0575,101.024,0.991441,3.09573,0.60092,11.2793,7
7.29397,0.248684,0.374962,6.27808,0.0325341,9.01017,82.0148,0.994308,3.18092,0.456489,11.5168,5
6.7987,0.224091,0.418571,7.28286,0.044641,53.503,189.177,0.995701,3.20358,0.480272,9.34221,6
5.49116,0.141286,0.262153,4.47021,0.0292336,22.016,104.89,0.994841,3.32963,0.429961,9.07235,5
6.48095,0.226072,0.326062,11.5103,0.065656,57.7374,158.128,0.999245,3.60941,0.427297,8.97769,6
7.50075,0.139666,0.736412,1.56061,0.0412333,25.8436,105.672,0.99143,3.06591,0.398284,10.9488,7
6.72611,0.145084,0.356012,1.66233,0.0460282,39.6218,116.019,0.991011,3.06167,0.723944,11.1695,6
9.5454,0.285758,0.463715,1.27709,0.0391324,78.2742,226.397,0.99422,2.92301,0.460248,9.53027,6
6.2903,0.246955,0.732966,1.54598,0.172565,22.9599,108.549,0.99333,3.26608,0.382968,9.91256,6
7.08874,0.282,0.190176,7.61209,0.0390591,47.7708,184.207,0.995495,3.15787,0.505523,9.3496,5
5.664,0.238414,0.242309,7.96649,0.0433003,15.611,108.022,0.994913,3.44334,0.616344,10.2778,6
6.57638,0.157024,0.345873,1.0705,0.0364731,41.3319,116.189,0.99003,3.02476,0.681229,12.0535,6
7.23977,0.192252,0.3079,1.58589,0.0450184,36.7817,137.338,0.993606,3.33441,0.565109,10.2204,7
8.16076,0.332399,0.284767,5.81822,0.0774635,18.0365,91.5647,0.991116,2.95039,0.388794,12.443,6
6.11338,0.250644,0.303773,1.53823,0.0347443,40.1622,108.556,0.991305,3.33995,0.564211,10.7772,7
6.93464,0.190236,0.288042,5.29493,0.0581376,13.4024,147.033,0.995224,3.29222,0.363436,9.15046,6
6.80279,0.246236,0.342511,4.65421,0.0295905,36.4165,136.979,0.992576,3.21732,0.388073,10.5206,5
6.77645,0.180887,0.372359,1.40037,0.0259312,36.9953,98.367,0.992029,3.30136,0.44261,10.7782,6
9.89932,1.002,0.45563,1.45305,0.0463174,33.993,184.725,0.996568,3.02448,0.490945,10.192,4
5.62099,0.344278,0.377584,0.807616,0.0366014,5.58449,68.8623,0.990338,3.36633,0.3344,11.4459,5
6.51015,0.242881,0.262927,17.4207,0.045004,14.9133,110.866,0.998275,3.1521,0.4156,9.19578,6
6.0569,0.291346,0.442263,1.42897,0.0464991,15.7878,181.747,0.994623,3.50176,0.523903,10.5055,5
8.21648,0.370291,0.362824,1.14693,0.0340849,16.9394,92.2437,0.990751,3.04771,0.328774,11.6889,8
6.73145,0.22305,0.251073,1.49256,0.0367951,27.9993,144.958,0.992515,3.29811,0.547308,10.2852,6
6.93345,0.228498,0.332621,1.88347,0.0533799,16.2967,76.931,0.992917,3.2088,0.406081,10.5401,6
6.09116,0.207463,0.394666,1.98406,0.0269424,30.7927,139.841,0.991487,3.26596,0.721789,11.7623,5
6.36135,0.114823,0.496106,6.05415,0.0417093,48.3413,158.683,0.994362,3.34442,0.442136,10.3411,6
6.25567,0.278187,0.28321,4.47334,0.0248847,21.0553,106.884,0.989094,2.97723,0.635284,13.1549,8
6.80711,0.326058,0.293068,3.7731,0.0274238,14.816,80.0405,0.990602,3.31306,0.624853,12.5757,7
6.70935,0.178239,0.268353,10.4524,0.0391281,28.4158,112.244,0.994562,3.116,0.446354,10.8967,7
7.67912,0.271335,0.518403,3.60258,0.0425478,27.6267,151.151,0.991324,3.0288,0.534973,11.376,6
6.34297,0.134165,0.427938,0.981548,0.0421471,63.5795,146.484,0.99059,3.13805,0.725593,11.2515,7
6.05998,0.207714,0.382482,1.72384,0.037399,37.6596,123.794,0.989758,3.19957,0.432158,12.0502,6
4.8547,0.34674,0.344024,1.06889,0.0677874,32.3678,145.937,0.991436,3.24235,0.403521,10.0845,5
5.99249,0.274869,0.273143,9.08056,0.0498538,42.3206,135.294,0.993956,3.24503,0.5173,10.6983,6
6.52497,0.197365,0.325371,1.32946,0.0422776,30.1267,129.028,0.992396,3.376,0.537277,10.8,7
5.51443,0.167194,0.302912,1.02124,0.025762,30.6977,66.7386,0.98979,3.3307,0.435171,11.6939,6
6.6517,0.422702,0.228243,5.01565,0.156771,47.2814,147.547,0.994841,3.17185,0.493141,9.28884,5
6.52763,0.215236,0.503592,16.5003,0.0480618,35.8882,183.457,0.998979,3.02438,0.485672,8.74779,6
5.99672,0.283892,0.286321,19.3033,0.0531332,34.8014,177.638,0.998986,3.14374,0.497804,9.02294,5
5.08282,0.5254,0.0620138,2.79236,0.052295,30.8496,80.0987,0.993215,3.32585,0.427718,9.27514,5
6.9569,0.223605,0.318491,1.46322,0.0496145,25.7712,113.693,0.991536,3.11332,0.470623,11.0172,6
